61	2018-02-03 23:40:21.7587430	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:15mL	Active     
1526	2018-03-28 13:15:00.0000000	Poop      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	1点15大便	Active    
1527	2018-03-28 13:30:00.0000000	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	1点30睡觉了	Active    
1643	2018-04-01 16:58:28.7494480	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1644	2018-04-01 16:58:37.0508310	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:13分钟	Active    
1713	2018-04-03 21:40:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:5分钟	Active    
1714	2018-04-04 01:25:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从22:07到01:25，睡了3小时18分钟	Active    
1720	2018-04-04 05:05:13.9265340	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从03:25到05:05，睡了1小时39分钟	Active    
1722	2018-04-04 06:34:50.1255620	Poop      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	大便了	Active    
1726	2018-04-04 11:00:00.0000000	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	十一点睡着勒	Active    
1727	2018-04-04 11:48:21.3924720	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从11:00到11:48，睡了0小时48分钟	Active    
1729	2018-04-04 13:56:34.8356150	Poop      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	大便	Active    
1730	2018-04-04 14:20:33.7805010	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1741	2018-04-04 20:20:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:60mL	Active    
1742	2018-04-04 21:00:00.0000000	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	九点大便了	Active    
1750	2018-04-05 01:20:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	一点二十。睡着了	Active    
1751	2018-04-05 03:36:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从01:20到03:36，睡了2小时16分钟	Active    
1752	2018-04-05 03:54:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:18分钟	Active    
1753	2018-04-05 03:54:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	03:54睡着了	Active    
1754	2018-04-05 05:00:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从03:54到05:00，睡了1小时6分钟	Active    
1755	2018-04-05 09:53:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	09:53睡着了	Active    
1756	2018-04-05 09:50:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:30分钟	Active    
1757	2018-04-05 10:39:21.9060210	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从09:53到10:39，睡了0小时46分钟	Active    
1758	2018-04-05 05:30:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	五点半睡着了	Active    
1759	2018-04-05 07:20:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从05:30到07:20，睡了1小时50分钟	Active    
1760	2018-04-05 08:20:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:120mL	Active    
1761	2018-04-05 08:30:00.0000000	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	八点半大便了	Active    
1763	2018-04-05 13:20:00.0000000	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	1点20睡着了	Active    
1765	2018-04-05 16:36:54.7935010	Feed      	ocgSc0a7I2-DcquxOaN5G43BOSbQ	奶瓶:120mL	Active    
1766	2018-04-05 16:39:13.2358310	AD        	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	吃了ad	Active    
1767	2018-04-05 18:26:39.9516870	Poop      	ocgSc0a7I2-DcquxOaN5G43BOSbQ	大便一次	Active    
1773	2018-04-06 00:15:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从20:58到00:15，睡了3小时16分钟	Active    
1774	2018-04-06 00:32:28.6815740	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:80mL	Active    
1775	2018-04-06 00:32:32.5926820	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1776	2018-04-06 03:19:58.5521150	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从00:32到03:19，睡了2小时47分钟	Active    
1780	2018-04-06 06:27:45.8863410	Poop      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	大便	Active    
1781	2018-04-06 06:48:12.8614900	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:60mL	Active    
1564	2018-03-29 14:31:59.9035060	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从13:10到14:31，睡了1小时21分钟	Active    
1606	2018-03-31 07:25:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从04:31到07:25，睡了2小时53分钟	Active    
1607	2018-03-31 08:30:00.0000000	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	八点半大便了	Active    
1613	2018-03-31 14:13:49.7536420	Bath      	ocgSc0eChTDEABMBHJ_urv4lMeCE	洗澡	Active    
1618	2018-03-31 19:34:37.2392090	EatCa     	ocgSc0eChTDEABMBHJ_urv4lMeCE	补钙	Active    
1625	2018-04-01 01:55:49.6349230	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:20分钟	Active    
1626	2018-04-01 01:55:52.9799170	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1660	2018-04-02 08:09:16.4185600	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	大便了	Active    
1686	2018-04-03 03:08:09.5164620	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1723	2018-04-04 07:14:55.2933310	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1732	2018-04-04 16:06:20.5385410	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:3mL	Deleted   
1733	2018-04-04 15:40:00.0000000	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:180mL	Active    
1734	2018-04-04 16:08:05.1590470	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1735	2018-04-04 16:33:02.0996390	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从16:08到16:33，睡了0小时24分钟	Active    
1736	2018-04-04 16:35:00.0000000	AD        	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	04:35吃了ad	Active    
1737	2018-04-04 18:42:56.2337510	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:20分钟	Active    
1738	2018-04-04 18:43:03.1053070	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1747	2018-04-05 00:54:39.5987460	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从21:37到00:54，睡了3小时16分钟	Active    
1782	2018-04-06 06:48:19.3059580	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1784	2018-04-06 09:43:34.4544460	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:130mL	Active    
1785	2018-04-06 10:42:18.2574250	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	母乳:10分钟	Active    
1786	2018-04-06 10:42:22.1529690	Sleep     	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	睡着了	Active    
1787	2018-04-06 11:17:00.8207080	AD        	ocgSc0eChTDEABMBHJ_urv4lMeCE	ad	Active    
1789	2018-04-06 12:50:00.0000000	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:150mL	Active    
1790	2018-04-06 12:55:00.0000000	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	母乳:5分钟	Active    
1791	2018-04-06 13:03:46.2967190	Poop      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	大便了	Active    
1794	2018-04-06 14:00:00.0000000	WakeUp    	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	从13:33到14:00，睡了0小时26分钟	Active    
1798	2018-04-06 17:36:37.8368350	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:170mL	Active    
1799	2018-04-06 19:25:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	七点25睡着了	Active    
1802	2018-04-06 21:29:13.6328790	Poop      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	大便了	Active    
1803	2018-04-06 21:34:30.6467640	EatCa     	ocgSc0eChTDEABMBHJ_urv4lMeCE	补钙	Active    
1804	2018-04-06 21:34:33.8399210	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:15mL	Active    
1805	2018-04-06 21:50:31.6232270	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:10分钟	Active    
1807	2018-04-07 02:04:15.0421970	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从21:51到02:04，睡了4小时12分钟	Active    
1808	2018-04-07 02:22:11.9565660	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:15分钟	Active    
1811	2018-04-07 03:58:11.1425450	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1812	2018-04-07 03:58:16.8418040	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:25分钟	Active    
1813	2018-04-07 03:50:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	"
3点50睡着了"	Active    
1814	2018-04-07 04:00:03.9041900	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从03:50到04:00，睡了0小时10分钟	Deleted   
1815	2018-04-07 03:50:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	三点五十睡着了	Active    
1816	2018-04-07 06:16:32.6060410	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从03:50到06:16，睡了2小时26分钟	Active    
1817	2018-04-07 07:20:15.0173580	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:130mL	Active    
1818	2018-04-07 07:27:41.6746870	AD        	ocgSc0eChTDEABMBHJ_urv4lMeCE	ad	Active    
1819	2018-04-07 08:38:25.0440950	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1827	2018-04-07 14:42:28.2791600	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从13:29到14:42，睡了1小时12分钟	Active    
1833	2018-04-07 15:35:00.0000000	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:50mL	Active    
1836	2018-04-07 17:00:00.0000000	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:80mL	Active    
1837	2018-04-07 20:10:00.0000000	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:120mL	Active    
1847	2018-04-08 07:15:09.7587790	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:130mL	Active    
1573	2018-03-29 23:50:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	11点50睡着了	Active    
1574	2018-03-30 02:50:08.9777760	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从23:50到02:50，睡了3小时0分钟	Active    
1577	2018-03-30 03:30:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	三点半睡着了	Active    
1578	2018-03-30 04:00:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从03:30到04:00，睡了0小时30分钟	Active    
1579	2018-03-30 05:30:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	五点半睡着了	Active    
1594	2018-03-30 17:23:53.7586500	AD        	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	吃了ad	Active    
1609	2018-03-31 10:06:59.9674570	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1614	2018-03-31 14:25:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	2点25睡着了	Active    
1615	2018-03-31 14:25:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:10分钟	Active    
1621	2018-03-31 23:38:18.8070040	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从20:50到23:38，睡了2小时48分钟	Active    
1630	2018-04-01 05:52:43.9515880	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从04:03到05:52，睡了1小时49分钟	Active    
1634	2018-04-01 08:59:43.6868080	WakeUp    	ocgSc0a7I2-DcquxOaN5G43BOSbQ	从07:45到08:59，睡了1小时14分钟	Active    
1636	2018-04-01 11:30:26.1916280	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1637	2018-04-01 11:30:26.4745130	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1645	2018-04-01 17:23:26.0486920	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从16:58到17:23，睡了0小时24分钟	Active    
1646	2018-04-01 18:12:59.6122930	Feed      	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	奶瓶:170mL	Active    
1647	2018-04-01 20:45:07.0077840	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:120mL	Active    
1654	2018-04-02 03:59:33.3736460	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:14分钟	Active    
1667	2018-04-02 15:49:06.4272420	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:150mL	Active    
1670	2018-04-02 17:30:00.0000000	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	五点半睡着了	Active    
1671	2018-04-02 18:10:00.0000000	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从17:30到18:10，睡了0小时40分钟	Active    
1678	2018-04-02 23:46:00.9718790	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1679	2018-04-02 21:27:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	9点27睡着了	Active    
1680	2018-04-02 23:46:24.8538120	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从21:27到23:46，睡了2小时19分钟	Active    
1681	2018-04-03 02:24:24.9636710	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:110mL	Active    
1682	2018-04-03 00:30:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:15分钟	Active    
1683	2018-04-03 00:30:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	12点半睡着了	Active    
1684	2018-04-03 02:00:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从00:30到02:00，睡了1小时30分钟	Active    
1705	2018-04-03 16:05:38.8216150	Poop      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	大便了	Active    
1718	2018-04-04 03:25:33.1085150	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:25分钟	Active    
1719	2018-04-04 03:25:35.7961250	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1721	2018-04-04 06:06:02.6453930	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:100mL	Active    
1725	2018-04-04 09:45:50.8506130	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:120mL	Active    
1739	2018-04-04 18:51:55.7929950	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从18:43到18:51，睡了0小时8分钟	Active    
1743	2018-04-04 21:37:27.8800580	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:80mL	Active    
1744	2018-04-04 20:40:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:20mL	Active    
1745	2018-04-04 21:30:00.0000000	EatCa     	ocgSc0eChTDEABMBHJ_urv4lMeCE	九点半补钙	Active    
1746	2018-04-04 21:37:58.2738990	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1748	2018-04-05 01:20:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:25分钟	Active    
1749	2018-04-05 01:20:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	1点20睡着了	Active    
1762	2018-04-05 12:09:58.9939270	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:140mL	Active    
1779	2018-04-06 05:20:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从03:45到05:20，睡了1小时35分钟	Active    
1783	2018-04-06 08:27:26.1806680	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从06:48到08:27，睡了1小时39分钟	Active    
1792	2018-04-06 13:31:22.2118870	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1793	2018-04-06 13:33:08.6984230	Notes     	ocgSc0eChTDEABMBHJ_urv4lMeCE	 今天第一次带萝卜去爷爷奶奶家，也算出了个远门吧。给萝卜装好了车载安全提篮。出门前萝卜就很困了，开车不久就握着妈妈的手睡着了。	Active    
1797	2018-04-06 16:40:06.7804850	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从14:40到16:40，睡了1小时59分钟	Active    
1800	2018-04-06 20:03:37.4974980	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从19:25到20:03，睡了0小时38分钟	Active    
1591	2018-03-30 14:14:15.7394400	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1593	2018-03-30 17:17:22.2415170	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:100mL	Active    
1601	2018-03-31 00:54:49.8604100	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:28分钟	Active    
1602	2018-03-31 00:55:00.4601890	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1603	2018-03-31 03:30:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从00:55到03:30，睡了2小时35分钟	Active    
1627	2018-04-01 03:52:03.8539230	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从01:55到03:52，睡了1小时56分钟	Active    
1632	2018-04-01 07:00:00.0000000	Poop      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	7:00大便	Active    
1633	2018-04-01 07:37:47.4783140	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:40mL	Active    
1635	2018-04-01 09:20:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:70mL	Active    
1657	2018-04-02 06:14:27.7906020	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:16分钟	Active    
1658	2018-04-02 06:14:30.4941610	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1673	2018-04-02 19:29:27.5164380	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:25mL	Active    
1675	2018-04-02 21:27:18.8428530	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:30mL	Active    
1676	2018-04-02 21:27:20.7042550	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1677	2018-04-02 21:29:39.9741450	EatCa     	ocgSc0eChTDEABMBHJ_urv4lMeCE	补钙	Active    
1687	2018-04-03 03:42:27.7541400	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:5分钟	Active    
1688	2018-04-03 03:42:32.4862310	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1689	2018-04-03 04:00:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	四点睡着了	Active    
1690	2018-04-03 04:35:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	四点35睡着了	Active    
1691	2018-04-03 04:35:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:5分钟	Active    
1693	2018-04-03 08:30:05.6443780	Poop      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	大便	Deleted   
1695	2018-04-03 09:00:00.0000000	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:120mL	Active    
1696	2018-04-03 09:55:00.0000000	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	09:55睡着了	Active    
1697	2018-04-03 10:23:51.4937340	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从09:55到10:23，睡了0小时28分钟	Active    
1698	2018-04-03 12:00:00.0000000	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:125mL	Active    
1699	2018-04-03 12:04:19.4091280	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1703	2018-04-03 15:38:08.3914370	Notes     	ocgSc0eChTDEABMBHJ_urv4lMeCE	 昨天晚上称重，萝卜67cm，7.0kg。	Active    
1715	2018-04-04 01:58:51.9881750	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:23分钟	Active    
1716	2018-04-04 01:58:58.6265480	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1740	2018-04-04 18:58:24.2478460	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:7分钟	Active    
1764	2018-04-05 16:02:42.6144000	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从13:20到16:02，睡了2小时42分钟	Active    
1768	2018-04-05 19:17:39.2579000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:165mL	Active    
1769	2018-04-05 19:17:45.6805280	Poop      	ocgSc0eChTDEABMBHJ_urv4lMeCE	大便了	Active    
1770	2018-04-05 20:17:38.9040750	Bath      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	洗澡了	Active    
1771	2018-04-05 20:58:38.1376910	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1772	2018-04-05 20:50:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:90mL	Active    
1777	2018-04-06 03:45:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	3点45睡着了	Active    
1778	2018-04-06 03:45:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:25分钟	Active    
1788	2018-04-06 11:00:00.0000000	WakeUp    	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	从10:42到11:00，睡了0小时17分钟	Active    
1824	2018-04-07 13:09:47.0131750	Bath      	ocgSc0eChTDEABMBHJ_urv4lMeCE	洗澡了	Active    
1830	2018-04-07 15:04:38.9650490	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从14:56到15:04，睡了0小时8分钟	Active    
1834	2018-04-07 18:03:00.0000000	Sleep     	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	06:03睡着了	Active    
1835	2018-04-07 18:45:02.6414390	WakeUp    	ocgSc0fzGH2Os2cmFYQ58zdDPCWw	从18:03到18:45，睡了0小时42分钟	Active    
1838	2018-04-07 22:15:28.1297930	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1839	2018-04-07 22:15:39.5833840	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:30mL	Active    
1848	2018-04-08 08:45:49.2229470	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1850	2018-04-08 11:31:45.2320200	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:120mL	Active    
1851	2018-04-08 11:36:46.2643380	AD        	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	吃了ad	Active    
1852	2018-04-08 11:30:00.0000000	Poop      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	十一点半大便了	Active    
1659	2018-04-02 07:25:00.8824330	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从06:14到07:25，睡了1小时10分钟	Active    
1664	2018-04-02 12:47:54.5293480	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:130mL	Active    
1666	2018-04-02 15:14:00.6968260	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从14:07到15:14，睡了1小时6分钟	Active    
1717	2018-04-04 02:50:00.0000000	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从01:58到02:50，睡了0小时51分钟	Active    
1724	2018-04-04 08:29:02.3405980	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从07:14到08:29，睡了1小时14分钟	Active    
1728	2018-04-04 12:00:00.0000000	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:110mL	Active    
1801	2018-04-06 20:55:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:145mL	Active    
1809	2018-04-07 02:22:16.0761420	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Active    
1853	2018-04-08 13:50:35.3533960	Feed      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	奶瓶:150mL	Active    
1854	2018-04-08 13:53:24.2325630	Sleep     	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	睡着了	Active    
1855	2018-04-08 16:14:06.2027710	WakeUp    	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	从13:53到16:14，睡了2小时20分钟	Deleted   
1858	2018-04-08 19:12:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:10分钟	Active    
1864	2018-04-09 00:25:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	0点25睡着了	Active    
1865	2018-04-09 01:23:39.1917480	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从00:25到01:23，睡了0小时58分钟	Active    
1869	2018-04-09 03:17:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	母乳:5分钟	Active    
1870	2018-04-09 03:17:00.0000000	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	3点17睡着了	Active    
1871	2018-04-09 04:02:29.4302350	WakeUp    	ocgSc0eChTDEABMBHJ_urv4lMeCE	从03:17到04:02，睡了0小时45分钟	Active    
1877	2018-04-09 06:30:00.0000000	Poop      	ocgSc0cpvPB5V7KPdcBSdu0VQvXQ	六点半大便	Deleted   
1879	2018-04-09 07:31:52.6096460	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:120mL	Deleted   
1880	2018-04-09 07:31:55.7691780	Sleep     	ocgSc0eChTDEABMBHJ_urv4lMeCE	睡着了	Deleted   
1881	2018-04-09 07:00:00.0000000	EatCa     	ocgSc0eChTDEABMBHJ_urv4lMeCE	七点补钙	Active    
1882	2018-04-09 07:30:00.0000000	Feed      	ocgSc0eChTDEABMBHJ_urv4lMeCE	奶瓶:120mL	Active    
